#InstrumentID: BTX.359
#DatasetName: Mix1D
#SampleInfo: 
#AcquisitionDate: 12/12/13 23:28:23
#IntegrationTime: 400 seconds
#GeometryParams: axisX = -68.5142 axisY = 134 axisZ = 1194.7 sensorAngle1 = -29.0823 sensorAngle3 = 0
#EnergyParams: splitThreshold = 12 CoKaPeak = 1280 kBFilterIn = 1
5	203.971
5.05	206.309
5.1	182.769
5.15	176.92
5.2	185.033
5.25	167.015
5.3	146.345
5.35	230.932
5.4	216.014
5.45	192.69
5.5	214.869
5.55	226.412
5.6	189.483
5.65	231.353
5.7	167.673
5.75	238.676
5.8	201.375
5.85	253.816
5.9	260.494
5.95	248.477
6	248.934
6.05	258.964
6.1	228.329
6.15	264.642
6.2	322.328
6.25	280.851
6.3	252.468
6.35	270.121
6.4	319.553
6.45	311.798
6.5	303.415
6.55	314.835
6.6	307.541
6.65	312.771
6.7	281.174
6.75	280.73
6.8	264.191
6.85	293.352
6.9	246.33
6.95	251.569
7	223.136
7.05	223.491
7.1	231.634
7.15	218.856
7.2	196.212
7.25	225.815
7.3	217.76
7.35	178.486
7.4	245.613
7.45	228.692
7.5	222.821
7.55	223.638
7.6	223.805
7.65	216.881
7.7	173.718
7.75	212.003
7.8	200.975
7.85	217.75
7.9	226.337
7.95	174.879
8	204.919
8.05	239.035
8.1	243.17
8.15	179.11
8.2	229.646
8.25	184.248
8.3	243.285
8.35	207.549
8.4	236.905
8.45	257.7
8.5	211.4
8.55	192.495
8.6	233.426
8.65	201.624
8.7	210.562
8.75	212.672
8.8	180.991
8.85	230.063
8.9	223.551
8.95	193.582
9	231.38
9.05	205.34
9.1	223.109
9.15	222.57
9.2	220.777
9.25	272.546
9.3	219.354
9.35	190.596
9.4	195.252
9.45	206.41
9.5	265.156
9.55	259.18
9.6	266.624
9.65	195.596
9.7	203.917
9.75	203.028
9.8	210.056
9.85	204.976
9.9	235.087
9.95	212.175
10	250.705
10.05	237.516
10.1	218.388
10.15	229.022
10.2	211.6
10.25	216.51
10.3	210.127
10.35	234.84
10.4	228.645
10.45	271.642
10.5	252.14
10.55	254.716
10.6	228.99
10.65	221.89
10.7	188.75
10.75	182.668
10.8	199.124
10.85	262.039
10.9	260.819
10.95	280.497
11	246.958
11.05	228.781
11.1	193.979
11.15	285.333
11.2	222.442
11.25	249.544
11.3	202.446
11.35	229.126
11.4	269.651
11.45	253.588
11.5	215.186
11.55	212.848
11.6	238.819
11.65	224.231
11.7	254.531
11.75	262.541
11.8	264.351
11.85	193.888
11.9	180.076
11.95	253.291
12	235.802
12.05	254.036
12.1	290.837
12.15	239.729
12.2	234.376
12.25	250.688
12.3	230.429
12.35	202.125
12.4	169.107
12.45	247.844
12.5	189.743
12.55	248.82
12.6	214.756
12.65	253.602
12.7	199.44
12.75	226.506
12.8	261.257
12.85	263.178
12.9	221.989
12.95	246.45
13	195.779
13.05	235.342
13.1	235.792
13.15	242.892
13.2	262.465
13.25	264.824
13.3	229.449
13.35	247.311
13.4	241.748
13.45	253.906
13.5	248.65
13.55	182.859
13.6	201.704
13.65	228.669
13.7	254.235
13.75	280.346
13.8	262.153
13.85	271.349
13.9	238.962
13.95	241.847
14	248.601
14.05	238.12
14.1	238.688
14.15	259.841
14.2	192.823
14.25	203.396
14.3	191.103
14.35	242.195
14.4	173.166
14.45	259.674
14.5	251.361
14.55	271.204
14.6	231.806
14.65	193.056
14.7	224.095
14.75	223.407
14.8	228.974
14.85	257.607
14.9	301.125
14.95	172.51
15	255.359
15.05	225.121
15.1	239.047
15.15	342.796
15.2	225.493
15.25	229.159
15.3	216.626
15.35	241.124
15.4	183.235
15.45	252.358
15.5	228.779
15.55	251.497
15.6	253.413
15.65	234.397
15.7	281.204
15.75	253.439
15.8	293.009
15.85	331.213
15.9	273.193
15.95	251.111
16	322.732
16.05	250.194
16.1	250.782
16.15	272.912
16.2	282.864
16.25	274.909
16.3	289.109
16.35	210.836
16.4	186.479
16.45	207.54
16.5	194.201
16.55	247.413
16.6	217.645
16.65	235.027
16.7	235.128
16.75	213.919
16.8	147.9
16.85	207.775
16.9	210.546
16.95	236.083
17	227.422
17.05	233.95
17.1	179.797
17.15	240.225
17.2	247.605
17.25	224.936
17.3	238.571
17.35	314.826
17.4	226.862
17.45	233.692
17.5	299.753
17.55	262.189
17.6	207.928
17.65	259.307
17.7	245.389
17.75	229.39
17.8	293.593
17.85	202.195
17.9	187.36
17.95	238.766
18	184.74
18.05	171.73
18.1	228.145
18.15	223.526
18.2	175.284
18.25	187.76
18.3	150.102
18.35	251.015
18.4	213.333
18.45	190.506
18.5	152.769
18.55	232.028
18.6	205.984
18.65	177.573
18.7	186.229
18.75	165.526
18.8	196.887
