#InstrumentID: BTX.359
#DatasetName: MixB
#SampleInfo: 
#AcquisitionDate: 12/12/13 20:38:01
#IntegrationTime: 400 seconds
#GeometryParams: axisX = -68.5142 axisY = 134 axisZ = 1194.7 sensorAngle1 = -29.0823 sensorAngle3 = 0
#EnergyParams: splitThreshold = 12 CoKaPeak = 1280 kBFilterIn = 1
5	467.132
5.05	523.095
5.1	408.344
5.15	410.444
5.2	450.124
5.25	425.491
5.3	408.847
5.35	492.081
5.4	410.833
5.45	456.847
5.5	431.832
5.55	427.981
5.6	452.165
5.65	403.627
5.7	377.652
5.75	530.628
5.8	491.483
5.85	485.037
5.9	480.744
5.95	570.256
6	535.825
6.05	602.115
6.1	607.164
6.15	618.109
6.2	575.631
6.25	664.002
6.3	678.648
6.35	698.643
6.4	742.275
6.45	860.591
6.5	798.622
6.55	804.31
6.6	827.655
6.65	917.157
6.7	781.924
6.75	803.073
6.8	792.378
6.85	773.002
6.9	787.749
6.95	758.688
7	719.035
7.05	634.468
7.1	659.802
7.15	565.72
7.2	638.52
7.25	594.363
7.3	554.002
7.35	508.825
7.4	468.464
7.45	496.349
7.5	479.337
7.55	482.017
7.6	419.075
7.65	455.818
7.7	412.933
7.75	433.419
7.8	375.91
7.85	449.35
7.9	418.92
7.95	394.672
8	418.628
8.05	346.919
8.1	358.306
8.15	368.431
8.2	344.844
8.25	333.671
8.3	319.004
8.35	350.365
8.4	350.71
8.45	298.573
8.5	304.892
8.55	345.566
8.6	360.063
8.65	348.119
8.7	322.684
8.75	329.318
8.8	305.797
8.85	314.137
8.9	260.848
8.95	339.099
9	320.681
9.05	353.615
9.1	286.295
9.15	291.661
9.2	329.17
9.25	296.066
9.3	279.496
9.35	277.544
9.4	289.586
9.45	279.035
9.5	258.856
9.55	325.464
9.6	362.316
9.65	291.424
9.7	342.633
9.75	346.835
9.8	374.726
9.85	332.725
9.9	441.164
9.95	402.775
10	379.539
10.05	354.057
10.1	402.272
10.15	396.949
10.2	455.665
10.25	475.905
10.3	415.475
10.35	410.021
10.4	365.507
10.45	366.707
10.5	310.78
10.55	338.694
10.6	253.673
10.65	285.988
10.7	305.829
10.75	244.634
10.8	311.905
10.85	324.619
10.9	264.848
10.95	340.761
11	260.628
11.05	317.629
11.1	274.651
11.15	310.035
11.2	263.097
11.25	224.711
11.3	257.002
11.35	266.25
