##NAMES=Forsterite
##RRUFFID=R040018
##IDEAL CHEMISTRY=Mg_2_SiO_4_
##LOCALITY=Trudy's mine, San Carlos, Gila County, Arizona, USA
##OWNER=RRUFF
##SOURCE=Bob Downs
##DESCRIPTION=Green fragments from xenoliths in a basalt flow
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R040018
7.470, 19.947
7.480, 5.944
7.490, 1.058
7.500, 1.939
7.510, 6.937
7.520, 16.935
7.530, 16.933
7.540, 12.923
7.550, 3.077
7.560, 17.922
7.570, 4.922
7.580, 16.922
7.590, 16.922
7.600, 34.923
7.610, 7.924
7.620, 40.925
7.630, 22.926
7.640, 27.928
7.650, 12.931
7.660, 23.933
7.670, 15.936
7.680, 13.940
7.690, 31.943
7.700, 9.947
7.710, 32.951
7.720, 1.934
7.730, 7.360
7.740, 21.225
7.750, 20.230
7.760, 5.236
7.770, 10.241
7.780, 2.248
7.790, 18.254
7.800, 21.261
7.810, 12.268
7.820, 8.275
7.830, 21.283
7.840, 12.472
7.850, 12.480
7.860, 18.489
7.870, 19.497
7.880, 7.506
7.890, 22.516
7.900, 4.525
7.910, 20.535
7.920, 2.545
7.930, 20.556
7.940, 5.567
7.950, 8.578
7.960, 26.589
7.970, 18.601
7.980, 12.612
7.990, 3.625
8.000, 5.363
8.010, 18.647
8.020, 18.658
8.030, 30.668
8.040, 20.632
8.050, 20.643
8.060, 27.064
8.070, 7.075
8.080, 20.118
8.090, 29.131
8.100, 17.610
8.110, 6.624
8.120, 18.638
8.130, 8.652
8.140, 16.666
8.150, 30.680
8.160, 15.694
8.170, 0.709
8.180, 19.724
8.190, 9.739
8.200, 18.754
8.210, 30.034
8.220, 8.050
8.230, 23.066
8.240, 4.918
8.250, 16.080
8.260, 19.095
8.270, 13.110
8.280, 8.262
8.290, 9.256
8.300, 21.272
8.310, 22.288
8.320, 2.304
8.330, 12.320
8.340, 18.337
8.350, 12.353
8.360, 5.370
8.370, 11.387
8.380, 22.654
8.390, 2.672
8.400, 27.689
8.410, 3.386
8.420, 10.404
8.430, 15.422
8.440, 4.440
8.450, 11.458
8.460, 17.654
8.470, 15.673
8.480, 16.692
8.490, 9.710
8.500, 18.729
8.510, 10.749
8.520, 12.876
8.530, 16.896
8.540, 15.919
8.550, 19.941
8.560, 24.965
8.570, 8.988
8.580, 16.027
8.590, 11.051
8.600, 10.075
8.610, 0.901
8.620, 4.123
8.630, 21.146
8.640, 27.170
8.650, 10.194
8.660, 24.219
8.670, 12.243
8.680, 21.267
8.690, 15.257
8.700, 1.281
8.710, 26.306
8.720, 7.331
8.730, 20.356
8.740, 22.381
8.750, 6.386
8.760, 19.411
8.770, 6.436
8.780, 5.462
8.790, 12.487
8.800, 16.513
8.810, 19.538
8.820, 2.564
8.830, 10.642
8.840, 13.668
8.850, 20.744
8.860, 13.770
8.870, 27.796
8.880, 10.822
8.890, 10.848
8.900, 6.875
8.910, 14.901
8.920, 6.928
8.930, 13.958
8.940, 3.988
8.950, 18.020
8.960, 30.050
8.970, 13.081
8.980, 19.111
8.990, 5.142
9.000, 18.172
9.010, 16.203
9.020, 15.234
9.030, 2.735
9.040, 8.295
9.050, 29.325
9.060, 28.354
9.070, 16.384
9.080, 10.414
9.090, 31.444
9.100, 13.475
9.110, 18.506
9.120, 24.537
9.130, 17.568
9.140, 14.599
9.150, 7.630
9.160, 0.661
9.170, 10.693
9.180, 20.724
9.190, 5.755
9.200, 22.513
9.210, 12.544
9.220, 22.575
9.230, 20.606
9.240, 7.638
9.250, 6.331
9.260, 24.697
9.270, 0.275
9.280, 8.752
9.290, 7.220
9.300, 8.835
9.310, 3.858
9.320, 29.882
9.330, 4.906
9.340, 17.929
9.350, 14.953
9.360, 30.976
9.370, 15.000
9.380, 8.024
9.390, 10.047
9.400, 3.929
9.410, 21.092
9.420, 3.113
9.430, 14.134
9.440, 4.872
9.450, 17.893
9.460, 15.006
9.470, 1.973
9.480, 13.047
9.490, 17.067
9.500, 20.090
9.510, 5.113
9.520, 21.136
9.530, 35.160
9.540, 2.183
9.550, 5.206
9.560, 1.229
9.570, 3.748
9.580, 14.272
9.590, 13.293
9.600, 11.314
9.610, 9.347
9.620, 25.369
9.630, 24.391
9.640, 28.413
9.650, 2.565
9.660, 6.456
9.670, 31.476
9.680, 4.496
9.690, 10.516
9.700, 9.537
9.710, 1.443
9.720, 2.576
9.730, 18.354
9.740, 11.374
9.750, 18.402
9.760, 14.422
9.770, 0.442
9.780, 17.462
9.790, 4.481
9.800, 3.501
9.810, 15.470
9.820, 8.490
9.830, 19.509
9.840, 5.528
9.850, 3.547
9.860, 24.566
9.870, 5.585
9.880, 4.604
9.890, 19.623
9.900, 17.642
9.910, 11.661
9.920, 19.680
9.930, 3.698
9.940, 1.283
9.950, 15.735
9.960, 16.752
9.970, 17.770
9.980, 20.788
9.990, 8.805
10.000, 13.823
10.010, 20.840
10.020, 0.143
10.030, 30.873
10.040, 0.110
10.050, 19.906
10.060, 29.921
10.070, 5.937
10.080, 9.952
10.090, 3.968
10.100, 6.983
10.110, 26.119
10.120, 20.134
10.130, 29.149
10.140, 1.164
10.150, 14.178
10.160, 26.193
10.170, 15.207
10.180, 20.221
10.190, 3.236
10.200, 23.363
10.210, 16.378
10.220, 4.392
10.230, 18.226
10.240, 13.240
10.250, 19.254
10.260, 8.268
10.270, 28.282
10.280, 19.532
10.290, 6.545
10.300, 10.559
10.310, 4.620
10.320, 23.633
10.330, 7.646
10.340, 8.659
10.350, 7.671
10.360, 1.684
10.370, 11.696
10.380, 11.708
10.390, 11.721
10.400, 12.734
10.410, 9.747
10.420, 9.759
10.430, 13.774
10.440, 12.788
10.450, 12.392
10.460, 13.406
10.470, 15.389
10.480, 21.403
10.490, 0.051
10.500, 17.962
10.510, 16.975
10.520, 20.988
10.530, 17.000
10.540, 16.013
10.550, 12.025
10.560, 22.037
10.570, 9.049
10.580, 14.061
10.590, 5.073
10.600, 8.821
10.610, 22.833
10.620, 28.844
10.630, 1.857
10.640, 21.871
10.650, 1.116
10.660, 26.897
10.670, 16.774
10.680, 9.786
10.690, 19.516
10.700, 8.528
10.710, 16.540
10.720, 23.553
10.730, 14.565
10.740, 14.576
10.750, 6.588
10.760, 14.600
10.770, 22.362
10.780, 15.374
10.790, 7.386
10.800, 0.398
10.810, 14.410
10.820, 12.422
10.830, 4.433
10.840, 14.445
10.850, 8.278
10.860, 13.289
10.870, 16.301
10.880, 12.312
10.890, 16.322
10.900, 5.333
10.910, 8.319
10.920, 11.671
10.930, 25.333
10.940, 0.384
10.950, 16.497
10.960, 15.547
10.970, 8.534
10.980, 18.538
10.990, 23.541
11.000, 4.544
11.010, 14.547
11.020, 9.551
11.030, 4.554
11.040, 22.557
11.050, 5.560
11.060, 11.562
11.070, 12.565
11.080, 20.568
11.090, 9.570
11.100, 2.573
11.110, 7.575
11.120, 13.577
11.130, 22.579
11.140, 2.459
11.150, 6.461
11.160, 6.462
11.170, 15.464
11.180, 17.466
11.190, 19.467
11.200, 21.469
11.210, 16.470
11.220, 24.419
11.230, 12.420
11.240, 5.372
11.250, 31.373
11.260, 1.375
11.270, 12.376
11.280, 14.377
11.290, 12.378
11.300, 1.621
11.310, 11.379
11.320, 12.379
11.330, 9.379
11.340, 18.377
11.350, 8.378
11.360, 23.379
11.370, 6.380
11.380, 23.604
11.390, 1.396
11.400, 9.604
11.410, 1.604
11.420, 17.603
11.430, 20.604
11.440, 1.604
11.450, 19.604
11.460, 21.604
11.470, 3.396
11.480, 13.602
11.490, 11.601
11.500, 0.401
11.510, 5.596
11.520, 17.594
11.530, 19.591
11.540, 18.588
11.550, 11.586
11.560, 27.582
11.570, 17.580
11.580, 7.577
11.590, 7.574
11.600, 15.571
11.610, 19.568
11.620, 22.923
11.630, 10.920
11.640, 7.917
11.650, 16.915
11.660, 21.914
11.670, 10.912
11.680, 22.911
11.690, 19.880
11.700, 27.880
11.710, 20.880
11.720, 9.880
11.730, 6.881
11.740, 19.881
11.750, 15.881
11.760, 9.880
11.770, 16.880
11.780, 42.881
11.790, 11.882
11.800, 19.884
11.810, 4.886
11.820, 16.109
11.830, 23.144
11.840, 8.146
11.850, 35.057
11.860, 6.059
11.870, 8.061
11.880, 10.936
11.890, 5.060
11.900, 5.056
11.910, 30.052
11.920, 24.048
11.930, 17.044
11.940, 22.040
11.950, 34.036
11.960, 19.213
11.970, 21.209
11.980, 7.206
11.990, 18.203
12.000, 12.189
12.010, 11.185
12.020, 40.182
12.030, 30.179
12.040, 10.175
12.050, 16.173
12.060, 4.170
12.070, 7.167
12.080, 13.164
12.090, 12.162
12.100, 0.841
12.110, 19.156
12.120, 7.396
12.130, 0.605
12.140, 1.615
12.150, 0.618
12.160, 15.378
12.170, 30.375
12.180, 5.372
12.190, 13.368
12.200, 11.365
12.210, 29.362
12.220, 12.358
12.230, 14.355
12.240, 16.352
12.250, 26.349
12.260, 12.345
12.270, 17.342
12.280, 2.339
12.290, 10.336
12.300, 8.333
12.310, 19.330
12.320, 27.326
12.330, 13.323
12.340, 14.321
12.350, 4.318
12.360, 14.316
12.370, 17.313
12.380, 0.311
12.390, 15.308
12.400, 22.306
12.410, 19.304
12.420, 29.302
12.430, 18.400
12.440, 8.398
12.450, 25.396
12.460, 26.394
12.470, 14.393
12.480, 13.391
12.490, 20.389
12.500, 18.266
12.510, 17.265
12.520, 12.263
12.530, 18.261
12.540, 19.607
12.550, 11.605
12.560, 22.604
12.570, 3.396
12.580, 4.601
12.590, 16.487
12.600, 11.485
12.610, 29.483
12.620, 13.481
12.630, 11.478
12.640, 24.476
12.650, 10.474
12.660, 13.562
12.670, 15.324
12.680, 8.322
12.690, 16.320
12.700, 3.271
12.710, 19.269
12.720, 20.267
12.730, 28.267
12.740, 12.266
12.750, 14.266
12.760, 21.280
12.770, 4.280
12.780, 15.279
12.790, 7.279
12.800, 7.279
12.810, 5.721
12.820, 22.275
12.830, 20.272
12.840, 37.269
12.850, 1.266
12.860, 25.263
12.870, 11.260
12.880, 26.257
12.890, 1.255
12.900, 6.252
12.910, 8.250
12.920, 14.248
12.930, 20.246
12.940, 22.244
12.950, 24.243
12.960, 31.241
12.970, 4.499
12.980, 12.498
12.990, 24.498
13.000, 25.499
13.010, 3.462
13.020, 0.461
13.030, 18.539
13.040, 21.540
13.050, 12.541
13.060, 6.542
13.070, 12.543
13.080, 0.828
13.090, 14.829
13.100, 17.830
13.110, 20.832
13.120, 12.833
13.130, 21.835
13.140, 25.836
13.150, 3.162
13.160, 4.838
13.170, 36.838
13.180, 17.839
13.190, 19.841
13.200, 18.843
13.210, 20.845
13.220, 14.847
13.230, 4.849
13.240, 27.851
13.250, 13.853
13.260, 6.856
13.270, 5.883
13.280, 15.886
13.290, 6.888
13.300, 9.894
13.310, 5.171
13.320, 12.176
13.330, 3.136
13.340, 25.032
13.350, 17.992
13.360, 14.998
13.370, 4.004
13.380, 1.010
13.390, 9.016
13.400, 9.022
13.410, 23.028
13.420, 9.035
13.430, 20.041
13.440, 10.048
13.450, 11.054
13.460, 24.061
13.470, 21.067
13.480, 15.074
13.490, 5.081
13.500, 16.087
13.510, 18.094
13.520, 4.101
13.530, 14.108
13.540, 14.115
13.550, 8.122
13.560, 21.129
13.570, 18.137
13.580, 6.144
13.590, 15.152
13.600, 9.160
13.610, 23.168
13.620, 1.825
13.630, 10.182
13.640, 33.189
13.650, 16.197
13.660, 12.204
13.670, 16.211
13.680, 10.218
13.690, 4.226
13.700, 14.233
13.710, 20.241
13.720, 11.249
13.730, 5.743
13.740, 26.263
13.750, 24.268
13.760, 2.536
13.770, 9.318
13.780, 17.324
13.790, 3.331
13.800, 24.338
13.810, 17.345
13.820, 14.352
13.830, 40.359
13.840, 27.366
13.850, 1.626
13.860, 22.380
13.870, 3.387
13.880, 6.395
13.890, 9.402
13.900, 11.410
13.910, 6.418
13.920, 17.677
13.930, 8.685
13.940, 9.696
13.950, 0.296
13.960, 4.712
13.970, 16.719
13.980, 22.727
13.990, 19.735
14.000, 11.743
14.010, 5.393
14.020, 23.401
14.030, 7.409
14.040, 22.417
14.050, 24.425
14.060, 6.433
14.070, 5.441
14.080, 20.570
14.090, 10.578
14.100, 18.586
14.110, 15.594
14.120, 25.603
14.130, 9.611
14.140, 7.738
14.150, 12.746
14.160, 4.245
14.170, 16.761
14.180, 16.143
14.190, 18.149
14.200, 0.225
14.210, 12.561
14.220, 16.535
14.230, 30.542
14.240, 18.549
14.250, 25.556
14.260, 18.562
14.270, 22.569
14.280, 9.579
14.290, 16.589
14.300, 1.599
14.310, 1.609
14.320, 26.619
14.330, 26.629
14.340, 17.639
14.350, 19.469
14.360, 16.480
14.370, 26.849
14.380, 33.860
14.390, 24.871
14.400, 17.882
14.410, 9.893
14.420, 12.904
14.430, 16.915
14.440, 16.926
14.450, 9.937
14.460, 0.051
14.470, 7.960
14.480, 3.971
14.490, 1.018
14.500, 4.008
14.510, 10.000
14.520, 19.008
14.530, 11.017
14.540, 3.025
14.550, 9.034
14.560, 13.043
14.570, 9.052
14.580, 5.061
14.590, 1.070
14.600, 15.079
14.610, 22.088
14.620, 3.097
14.630, 12.106
14.640, 27.114
14.650, 18.123
14.660, 7.132
14.670, 10.141
14.680, 14.149
14.690, 13.160
14.700, 8.171
14.710, 16.182
14.720, 13.194
14.730, 13.205
14.740, 15.216
14.750, 15.227
14.760, 15.332
14.770, 24.343
14.780, 5.354
14.790, 4.365
14.800, 17.376
14.810, 16.387
14.820, 4.298
14.830, 5.309
14.840, 7.320
14.850, 13.330
14.860, 15.341
14.870, 23.352
14.880, 17.363
14.890, 27.373
14.900, 20.384
14.910, 24.394
14.920, 13.405
14.930, 9.069
14.940, 8.079
14.950, 3.910
14.960, 32.098
14.970, 17.334
14.980, 31.344
14.990, 9.353
15.000, 3.362
15.010, 7.371
15.020, 13.380
15.030, 20.389
15.040, 14.398
15.050, 18.317
15.060, 10.325
15.070, 19.334
15.080, 19.343
15.090, 10.352
15.100, 25.361
15.110, 3.631
15.120, 15.376
15.130, 0.382
15.140, 13.389
15.150, 14.380
15.160, 6.386
15.170, 9.393
15.180, 25.399
15.190, 15.405
15.200, 29.411
15.210, 11.419
15.220, 18.427
15.230, 26.434
15.240, 21.442
15.250, 24.450
15.260, 35.457
15.270, 1.535
15.280, 5.471
15.290, 4.478
15.300, 23.484
15.310, 17.490
15.320, 10.497
15.330, 1.497
15.340, 25.510
15.350, 4.518
15.360, 10.268
15.370, 5.724
15.380, 2.282
15.390, 9.487
15.400, 12.477
15.410, 21.478
15.420, 10.480
15.430, 8.481
15.440, 29.482
15.450, 22.483
15.460, 28.484
15.470, 21.486
15.480, 17.487
15.490, 14.488
15.500, 19.489
15.510, 15.491
15.520, 7.493
15.530, 20.496
15.540, 2.498
15.550, 27.737
15.560, 5.260
15.570, 19.740
15.580, 4.740
15.590, 24.739
15.600, 2.739
15.610, 25.740
15.620, 4.740
15.630, 21.740
15.640, 20.792
15.650, 27.792
15.660, 3.768
15.670, 16.768
15.680, 8.769
15.690, 19.683
15.700, 20.409
15.710, 19.410
15.720, 10.410
15.730, 17.411
15.740, 31.411
15.750, 22.412
15.760, 22.412
15.770, 8.413
15.780, 15.413
15.790, 12.413
15.800, 12.414
15.810, 25.414
15.820, 15.414
15.830, 18.415
15.840, 29.415
15.850, 19.415
15.860, 25.415
15.870, 30.416
15.880, 14.842
15.890, 18.017
15.900, 31.017
15.910, 15.018
15.920, 15.018
15.930, 30.018
15.940, 13.017
15.950, 0.983
15.960, 14.016
15.970, 29.015
15.980, 16.014
15.990, 32.013
16.000, 16.012
16.010, 10.010
16.020, 13.010
16.030, 10.009
16.040, 16.008
16.050, 11.007
16.060, 18.006
16.070, 13.005
16.080, 22.003
16.090, 11.003
16.100, 19.003
16.110, 22.002
16.120, 8.002
16.130, 13.003
16.140, 12.004
16.150, 1.742
16.160, 3.258
16.170, 14.741
16.180, 12.740
16.190, 15.739
16.200, 21.738
16.210, 20.737
16.220, 5.736
16.230, 13.735
16.240, 19.734
16.250, 11.733
16.260, 21.733
16.270, 25.733
16.280, 27.733
16.290, 19.734
16.300, 18.734
16.310, 6.483
16.320, 15.484
16.330, 11.481
16.340, 13.481
16.350, 22.482
16.360, 14.482
16.370, 13.482
16.380, 24.483
16.390, 26.484
16.400, 22.485
16.410, 4.486
16.420, 24.486
16.430, 13.487
16.440, 13.488
16.450, 1.489
16.460, 17.489
16.470, 18.370
16.480, 21.371
16.490, 24.372
16.500, 9.372
16.510, 1.373
16.520, 10.374
16.530, 10.611
16.540, 12.092
16.550, 14.093
16.560, 14.095
16.570, 5.721
16.580, 3.277
16.590, 14.104
16.600, 11.104
16.610, 5.105
16.620, 10.105
16.630, 14.105
16.640, 18.105
16.650, 24.105
16.660, 15.105
16.670, 14.106
16.680, 4.106
16.690, 9.106
16.700, 12.407
16.710, 13.407
16.720, 13.407
16.730, 25.407
16.740, 3.593
16.750, 12.405
16.760, 14.045
16.770, 15.043
16.780, 4.042
16.790, 13.040
16.800, 22.222
16.810, 1.220
16.820, 8.219
16.830, 0.666
16.840, 4.332
16.850, 8.331
16.860, 9.329
16.870, 13.327
16.880, 16.326
16.890, 10.325
16.900, 3.325
16.910, 11.325
16.920, 6.325
16.930, 24.324
16.940, 17.324
16.950, 6.324
16.960, 4.324
16.970, 10.327
16.980, 11.329
16.990, 1.332
17.000, 8.334
17.010, 25.337
17.020, 15.339
17.030, 17.343
17.040, 4.345
17.050, 7.348
17.060, 5.351
17.070, 6.647
17.080, 2.648
17.090, 15.349
17.100, 5.346
17.110, 23.344
17.120, 23.341
17.130, 19.338
17.140, 9.336
17.150, 20.239
17.160, 16.236
17.170, 35.235
17.180, 22.233
17.190, 7.230
17.200, 45.227
17.210, 11.225
17.220, 36.222
17.230, 23.220
17.240, 19.217
17.250, 35.215
17.260, 13.212
17.270, 14.209
17.280, 4.393
17.290, 24.391
17.300, 38.388
17.310, 20.386
17.320, 41.383
17.330, 61.381
17.340, 78.378
17.350, 101.377
17.360, 63.149
17.370, 95.147
17.380, 123.208
17.390, 200.207
17.400, 263.205
17.410, 418.204
17.420, 477.203
17.430, 408.202
17.440, 302.200
17.450, 252.262
17.460, 237.449
17.470, 252.448
17.480, 126.448
17.490, 73.448
17.500, 51.447
17.510, 33.448
17.520, 23.449
17.530, 19.450
17.540, 27.451
17.550, 47.451
17.560, 26.452
17.570, 16.573
17.580, 31.574
17.590, 10.575
17.600, 6.576
17.610, 23.578
17.620, 18.579
17.630, 23.580
17.640, 22.581
17.650, 15.583
17.660, 25.586
17.670, 4.588
17.680, 21.590
17.690, 16.591
17.700, 13.593
17.710, 11.652
17.720, 5.347
17.730, 7.348
17.740, 21.647
17.750, 13.642
17.760, 1.637
17.770, 28.634
17.780, 6.404
17.790, 12.403
17.800, 16.402
17.810, 27.401
17.820, 12.401
17.830, 11.401
17.840, 17.400
17.850, 22.400
17.860, 3.399
17.870, 7.399
17.880, 16.398
17.890, 4.602
17.900, 15.395
17.910, 2.392
17.920, 23.389
17.930, 20.385
17.940, 17.146
17.950, 25.143
17.960, 6.141
17.970, 18.140
17.980, 9.138
17.990, 2.864
18.000, 24.133
18.010, 11.297
18.020, 1.706
18.030, 9.239
18.040, 26.235
18.050, 10.230
18.060, 16.226
18.070, 23.224
18.080, 29.223
18.090, 12.221
18.100, 9.219
18.110, 3.217
18.120, 16.216
18.130, 16.214
18.140, 10.212
18.150, 20.210
18.160, 29.791
18.170, 28.790
18.180, 18.790
18.190, 18.790
18.200, 11.789
18.210, 6.789
18.220, 0.788
18.230, 9.788
18.240, 6.787
18.250, 19.787
18.260, 11.786
18.270, 11.360
18.280, 16.184
18.290, 11.183
18.300, 27.183
18.310, 7.182
18.320, 11.182
18.330, 7.181
18.340, 26.180
18.350, 8.180
18.360, 0.180
18.370, 10.180
18.380, 19.180
18.390, 17.180
18.400, 8.179
18.410, 19.179
18.420, 10.179
18.430, 30.179
18.440, 16.179
18.450, 18.179
18.460, 23.179
18.470, 2.821
18.480, 19.178
18.490, 16.177
18.500, 9.176
18.510, 20.175
18.520, 7.174
18.530, 26.173
18.540, 16.172
18.550, 16.171
18.560, 15.171
18.570, 0.828
18.580, 18.171
18.590, 18.170
18.600, 11.170
18.610, 8.169
18.620, 1.168
18.630, 36.168
18.640, 0.833
18.650, 2.833
18.660, 14.165
18.670, 23.382
18.680, 21.380
18.690, 3.378
18.700, 21.376
18.710, 14.375
18.720, 15.373
18.730, 27.371
18.740, 6.369
18.750, 8.366
18.760, 1.636
18.770, 18.361
18.780, 16.460
18.790, 19.457
18.800, 12.453
18.810, 3.450
18.820, 12.446
18.830, 2.443
18.840, 12.439
18.850, 0.436
18.860, 20.432
18.870, 2.429
18.880, 26.426
18.890, 12.423
18.900, 0.580
18.910, 15.417
18.920, 16.059
18.930, 10.576
18.940, 9.573
18.950, 4.569
18.960, 14.566
18.970, 17.563
18.980, 13.561
18.990, 24.559
19.000, 14.557
19.010, 5.657
19.020, 2.656
19.030, 5.654
19.040, 20.652
19.050, 2.650
19.060, 22.648
19.070, 7.645
19.080, 21.643
19.090, 10.341
19.100, 27.339
19.110, 12.336
19.120, 5.334
19.130, 6.332
19.140, 17.331
19.150, 17.330
19.160, 14.329
19.170, 2.328
19.180, 29.326
19.190, 7.141
19.200, 2.860
19.210, 14.137
19.220, 10.018
19.230, 16.015
19.240, 7.013
19.250, 21.010
19.260, 5.627
19.270, 20.625
19.280, 1.622
19.290, 12.620
19.300, 11.617
19.310, 21.614
19.320, 18.612
19.330, 11.609
19.340, 22.607
19.350, 9.028
19.360, 17.965
19.370, 6.958
19.380, 11.951
19.390, 5.944
19.400, 14.937
19.410, 23.935
19.420, 5.931
19.430, 12.928
19.440, 6.925
19.450, 6.922
19.460, 6.919
19.470, 14.917
19.480, 13.917
19.490, 12.916
19.500, 15.915
19.510, 19.915
19.520, 15.914
19.530, 0.913
19.540, 8.912
19.550, 7.911
19.560, 6.908
19.570, 1.907
19.580, 22.906
19.590, 8.905
19.600, 7.904
19.610, 0.902
19.620, 15.901
19.630, 4.900
19.640, 1.959
19.650, 15.957
19.660, 20.956
19.670, 15.892
19.680, 6.891
19.690, 14.889
19.700, 4.887
19.710, 9.886
19.720, 2.884
19.730, 9.882
19.740, 29.880
19.750, 22.878
19.760, 3.876
19.770, 13.812
19.780, 12.809
19.790, 12.807
19.800, 13.805
19.810, 25.802
19.820, 0.800
19.830, 2.798
19.840, 18.996
19.850, 21.805
19.860, 3.198
19.870, 15.798
19.880, 20.793
19.890, 4.788
19.900, 4.784
19.910, 10.779
19.920, 8.774
19.930, 5.770
19.940, 5.765
19.950, 17.760
19.960, 20.635
19.970, 1.370
19.980, 23.624
19.990, 7.617
20.000, 8.611
20.010, 22.606
20.020, 25.601
20.030, 7.596
20.040, 6.590
20.050, 14.582
20.060, 4.738
20.070, 12.732
20.080, 4.727
20.090, 12.721
20.100, 11.658
20.110, 10.652
