#InstrumentID: BTX.359
#DatasetName: Mix3B
#SampleInfo: 
#AcquisitionDate: 12/12/13 17:44:41
#IntegrationTime: 400 seconds
#GeometryParams: axisX = -68.5142 axisY = 134 axisZ = 1194.7 sensorAngle1 = -29.0823 sensorAngle3 = 0
#EnergyParams: splitThreshold = 12 CoKaPeak = 1294 kBFilterIn = 1
5	296.564
5.05	330.819
5.1	383.903
5.15	310.776
5.2	332.563
5.25	342.802
5.3	314.461
5.35	312.117
5.4	311.055
5.45	342.959
5.5	345.928
5.55	301.798
5.6	328.124
5.65	429.416
5.7	297.059
5.75	400.737
5.8	400.8
5.85	395.692
5.9	339.303
5.95	398.337
6	379.715
6.05	415.057
6.1	495.194
6.15	446.295
6.2	467.522
6.25	434.217
6.3	444.428
6.35	455.163
6.4	542.815
6.45	534.523
6.5	481.308
6.55	491.207
6.6	441.592
6.65	479.558
6.7	469.152
6.75	413.698
6.8	443.38
6.85	419.575
6.9	434.278
6.95	364.207
7	360.573
7.05	355.41
7.1	395.225
7.15	344.579
7.2	365.604
7.25	349.093
7.3	364.959
7.35	330.795
7.4	321.178
7.45	329.895
7.5	310.876
7.55	327.239
7.6	284.76
7.65	322.62
7.7	349.354
7.75	301.499
7.8	303.849
7.85	301.825
7.9	333.585
7.95	325.04
8	339.22
8.05	329.849
8.1	300.179
8.15	319.665
8.2	298.967
8.25	286.078
8.3	273.073
8.35	343.622
8.4	290.117
8.45	350.337
8.5	313.884
8.55	325.939
8.6	269.39
8.65	286.532
8.7	326.387
8.75	319.882
8.8	327.938
8.85	330.632
8.9	326.614
8.95	310.243
9	340.996
9.05	325.068
9.1	330.707
9.15	343.991
9.2	351.66
9.25	332.654
9.3	319.374
9.35	354.026
9.4	314.752
9.45	329.874
9.5	346.873
9.55	355.832
9.6	429.649
9.65	398.367
9.7	458.448
9.75	466.671
9.8	628.722
9.85	654.23
9.9	675.873
9.95	784.124
10	844.685
10.05	966.319
10.1	902.994
10.15	961.974
10.2	801.559
10.25	800.941
10.3	525.399
10.35	580.298
10.4	509.285
10.45	431.369
10.5	440.603
10.55	356.846
10.6	337.703
10.65	365.809
10.7	423.432
10.75	339.264
10.8	370.6
10.85	340.127
10.9	313.686
10.95	335.085
11	306.487
11.05	350.458
11.1	377.574
11.15	323.752
11.2	383.096
11.25	347.306
11.3	429.714
11.35	477.48
11.4	462.849
11.45	388.461
11.5	404.957
11.55	373.312
11.6	382.242
11.65	390.544
11.7	361.949
11.75	338.432
11.8	383.608
11.85	384.183
11.9	365.12
11.95	441.785
12	424.355
12.05	412.138
12.1	475.644
12.15	455.059
12.2	503.35
12.25	485.218
12.3	477.004
12.35	376.457
12.4	398.536
12.45	384.756
12.5	350.916
12.55	389.075
12.6	333.747
12.65	311.145
12.7	320.053
12.75	448.809
12.8	311.847
12.85	311.34
12.9	284.314
12.95	256.347
13	330.833
13.05	337.107
13.1	298.901
13.15	297.118
13.2	297.837
13.25	299.53
13.3	317.811
13.35	307.603
13.4	384.501
13.45	314.64
13.5	251.931
13.55	299.455
13.6	318.906
13.65	324.05
13.7	254.862
13.75	315.337
13.8	267.652
13.85	315.802
13.9	273.756
13.95	283.513
14	277.344
14.05	334.244
14.1	363.304
14.15	235.044
14.2	251.844
14.25	248.13
14.3	333.565
14.35	327.972
14.4	345.913
14.45	294.228
14.5	319.015
14.55	265.096
14.6	283.181
14.65	352.297
14.7	355.535
14.75	309.14
14.8	362.404
14.85	297.466
14.9	276.309
14.95	264.293
15	249.369
15.05	286.226
15.1	300.485
15.15	281.219
15.2	255.329
15.25	297.319
15.3	337.681
15.35	309.614
15.4	271.382
15.45	250.507
15.5	273.236
15.55	289.801
15.6	277.624
15.65	319.533
15.7	322.543
15.75	279.903
15.8	286.656
15.85	279.552
15.9	377.678
15.95	251.973
16	346.029
16.05	313.655
16.1	293.22
16.15	363.135
16.2	368.187
16.25	435.93
16.3	358.006
16.35	355.007
16.4	371.65
16.45	279.372
16.5	265.624
16.55	282.399
16.6	272.958
16.65	337.381
16.7	257.7
16.75	237.854
16.8	268.161
16.85	287.185
16.9	315.169
16.95	302.056
17	315.148
17.05	276.868
17.1	280.354
17.15	330.735
17.2	270.255
17.25	255.771
17.3	314.991
17.35	348.99
17.4	346.473
17.45	252.655
17.5	252.889
17.55	291.704
17.6	258.902
17.65	279.187
17.7	285.148
17.75	279.443
17.8	276.863
17.85	279.268
17.9	269.794
17.95	268.793
18	282.476
18.05	240.74
18.1	228.825
18.15	251.874
18.2	325.847
18.25	294.707
18.3	243.122
18.35	270.184
18.4	268.05
18.45	295.97
18.5	316.605
18.55	269.69
18.6	218.334
18.65	269.808
18.7	284.738
18.75	272.204
18.8	233.568
18.85	259.906
18.9	264.905
18.95	274.507
19	230.544
19.05	277.373
19.1	264.092
19.15	214.173
19.2	247.03
19.25	249.605
19.3	250.105
19.35	220.781
19.4	257.149
19.45	205.63
19.5	280.929
19.55	220.1
19.6	264.608
19.65	216.459
19.7	208.873
19.75	250.863
19.8	260.674
19.85	261.931
19.9	204.904
19.95	249.64
20	263.978
20.05	254.268
20.1	254.897
20.15	260.168
20.2	240.846
20.25	289.093
20.3	328.266
20.35	231.755
20.4	268.098
20.45	234.493
20.5	224.381
20.55	211.106
20.6	228.209
20.65	200.71
20.7	221.864
20.75	243.003
20.8	302.851
20.85	290.249
20.9	272.89
20.95	333.9
21	317.898
21.05	308.381
21.1	284.567
21.15	306.306
21.2	302.953
21.25	219.36
21.3	253.074
21.35	261.605
21.4	241.19
21.45	251.776
21.5	177.252
